Language	Source	Date	Text
Latvian	diena.lv	2011/11/23	Vispār ļoti ienesīgs pasākums un atmaksājas pat ja vien nieka miljonu desmit gados sanācis nopelnīt. Tad tik vien kā komatiņu jāpārvieto pa kreisi un sanāk 8333,33333333333333333333333333333, var teikt, ka arī tā nekas, nevis nekas, kā daudziem patlaban, kaut dzīve tiem daudz grūtāka, jo nākas pašiem dienišķo maizi un ne tikai to, gādāt, bet ja tiesa iedod piecus gadus, vai, vēl labāk, nosacītu „sēdēšanu” kad vienalga cik, tad vispār lieliski un, parasti tie sātīgākie, kam šķiet, ka nu pietiek, ka depozīts gana uzkrāts, dodas specifiskajā „darbā”, resp. „sēdēt” atceroties jauko krievisko atziņu - Раньше сядешь - раньше выйдешь(agrāk iesēdīsies – agrāk iznāksi), bet vispār, tas diezgan tiem ir tāds paprāvs pienesums tajā apraktajā naudas podā un tāpēc tie caurumi banku un ne tikai banku bilancēs sanāk tādi dramatiski, ko valstij(sabiedrībai) grūti aizlāpīt un nākas pārdoties starptautiskajiem augļotājiem.
Latvian	la.lv	2011/12/22	Aizbraucu uz Līgatnes rehabilitācijas centru, tur ārstējos un apguvu vingrojumus. Nopirku Kuzņecova aso paklājiņu, gulēju uz tā pa stundai. Liku dūņu kompreses. Eksperimentu uztvēru kā vēl vienu iespēju.
Latvian	diena.lv	2009/10/22	Kā zināms, iepriekšējā domes priekšsēdētāja pirmā vietniece Līvija Jankovska (LSDSP) iesniedza atlūgumu un no šā amata aizgāja, jo vēlējās palikt savā pamatdarbā Daugavpils Medicīnas koledžas direktores amatā. Līdz šim viņa abus amatus apvienoja. Kā uzskatīja domes priekšsēdētājs J.Lāčplēsis, šos amatus apvienot nav iespējams.
Latvian	bauskasdzive.lv	2011/03/19	Jau pirmdien pulksten 13 Latvijas Zemnieku federācijai ieplānota tikšanās ar ES komisijas pārstāvniecību Latvijā, lai nopietni lemtu par tālāko zemnieku rīcību, lai cīnītos par vienlīdzīgāku attieksmi ES lauksaimnieku vidū.
Latvian	la.lv	2011/01/04	Krustojot labākos krūmcidoniju sēklaudžus, iegūti trīs perspektīvi genotipi: 'Darius', 'Rasa' un 'Rondo', kas 2008. gadā pieteikti reģistrācijai.
Latvian	la.lv	2011/07/20	Ministru prezidents ticies arī ar Teksasas gubernatoru Riku Periju un pārrunājis abu valstu sadarbību militārajā jomā un aizsardzībā. Sarunas laikā tika apspriesta Teksasas štata pieredze saistībā ar slānekļa gāzes ieguvi. Štata teritorijā ir vairākas gāzes ieguves vietas, un Dombrovskis atklāja, ka Latvija ir ieinteresēta piesaistīt ASV ekspertus, lai izvērtētu slānekļa gāzes ieguves Latvijā potenciālu un ekonomiskos aspektus.
Latvian	la.lv	2011/01/07	Klintone ieradusies Viļņā, lai piedalītos Demokrātiju Kopienas konferencē, bet šodien tikās ar Lietuvas prezidenti Daļu Grībauskaiti un citām Lietuvas amatpersonām.
Latvian	ziemellatvija.lv	2011/12/18	Latvijā ne tuvu nav norimušas kaislības ap Krājbankas izlaupīšanu. Politiķiem un augstākajai ierēdniecībai beidzot vajadzētu saprast, ka tie investori, kas Latvijā ienāk ar zagtu naudu, arī no mums gribēs kādu čunguru nozagt vai noblēdīt. Bet ko nu par mums, ja pat zviedri bija gatavi pārdot savu SAAB autokoncernu, skaidri zinot, ka maksāts tiks ar negodīgas izcelsmes naudu.
Latvian	bdaugava.lv	2010/01/14	Sals ūdenskrātuves pārklājis ar ledu, kas, kā informē ziņu raidījumos, varot būt ap 30 centimetrus biezs. Zemledus makšķernieki jau sākuši savas gaitas, un diemžēl parādās arī pirmās ziņas par negadījumiem — ledū ielūzušas automašīnas un govs. Jēkabpilī un novados par tādiem gadījumiem nav dzirdēts.
Latvian	ziemellatvija.lv	2008/07/23	Pētot dzimtas ciltskoku, noskaidrots, ka Vāveru senči cēlušies no Pudņiku ciema Latgalē un dzīvojuši arī Cēsu pusē, kur ir Vāverkalns un Vāvermuiža.
Latvian	db.lv	2010/06/29	Pastāv vēl viena būtiska problēma. Izsakoties Konfūcija vārdiem, senatnē cilvēki mācījās, lai sevi pilnveidotu. Tagad – mācās, lai paspīdētu citu priekšā. P.R.A.E. Sabiedriskās attiecības ik gadu uzņem vairākus desmitus praktikantu, un mūsu pieredze liek secināt, ka daudzu jauniešu izglītības izvēle balstīta nevis uz viņu personīgajām spējām un rakstura īpašībām, bet gan uz sabiedrībā valdošo priekšstatu par sabiedrisko attiecību nozari, kā vienu no prestižākajām.
Latvian	la.lv	2011/10/25	"Kā informēja LAD pārstāvji, atbalsts attiecas uz programmu ""Atbalsts daļēji naturālo saimniecību pārstrukturēšanai"", ""Atbalsts jaunajiem lauksaimniekiem"" un ""Lauku saimniecību modernizācija"". Projektu iesniegumu pieņemšana pasākumā ""Atbalsts daļēji naturālo saimniecību pārstrukturēšanai"" notiks no 2011. gada 21. novembra līdz 21. decembrim ar kopējo publisko finansējumu 2 534 533 latu apmērā LAD Ziemeļaustrumu, Austrumlatgales un Dienvid- latgales reģionālo pārvalžu teritorijā."
Latvian	db.lv	2011/02/15	Līdz šim 80% gadījumu cilvēki ieguva darbu, izziņojot savu interesi par jauna darba meklējumiem savu paziņu un draugu lokā. Tas vienmēr ir bijis efektīvākais veids, kā atrast darbu – pavēstīt par to pēc iespējas plašākam cilvēku lokam. Šī tendence turpinās arī mūsdienās, tikai tam tiek izmantoti citi komunikācijas kanāli – sociālie tīkli internetā.
Latvian	ziemellatvija.lv	2011/04/29	Pavasaris ir tas laiks, kad skolēni tiek mudināti aizdomāties par nākotnes profesiju un dzīves stilu. Trikātas pamatskolas audzēkņi, sekmīgi beidzot skolu, var doties mācīties uz Strenčiem, Smilteni, Valmieru un Valku.
Latvian	la.lv	2011/04/16	Esfahanā, kas tulkojumā no persiešu valodas nozīmē ''puse no pasaules'', ir skaisti tilti, mošejas, tūkstoš gadus senas celtnes. To visu varēja fotografēt, bet bijuši aizliegumi vērst fotoobjektīvu pret militāriem objektiem, infrastruktūru: moderniem tiltiem, ceļiem. Krišjānim vairākkārt lika dzēst bildes.
Latvian	dzirkstele.lv	2009/06/13	Frizētavā cenas krītas
Latvian	bauskasdzive.lv	2009/05/06	Puķu dobe izveidota vietā, kur iepriekš tās nekad nav bijis. Pašvaldība gādājusi par zemi, apstrādāšanu, nopirktas parka rozes. Visu pārējo veikušas Leontīnas Grinbergas aicinātās pagasta iedzīvotājas un pagaidu sociālajos darbos strādājošie, stāstīja pagasta padomes priekšsēdētājs Rihards Melgailis.
Latvian	dzirkstele.lv	2011/12/12	LM sagatavojusies jaunas programmas - algoto pagaidu sabiedrisko darbu - ieviešanai, tomēr paredzamais iesaistāmo bezdarbnieku skaits - tikai 21 000 cilvēku gadā - un atvēlētais finansējums raisa bažas, vai ar to pietiks, lai risinātu ilgstošo bezdarbnieku problēmas.
Latvian	diena.lv	2011/11/02	Kā ziņots, SPRK uzskata, ka tiesībsarga atzinums par elektroenerģijas tarifu noteikšanas procesu ir nepilnīgs un kļūdains, tomēr SPRK tiesā par nomelnošanu nevērsīsies.
Latvian	rv.lv	2008/02/28	Kura šķirne piemērota?
Latvian	bdaugava.lv	2010/03/02	Tādējādi, saglabājot vienoto platības maksājumu un papildu valsts tiešo maksājumu shēmas līdz 2012. gadam, samazinātos atbalsta apjoms ražojošajiem lauksaimniekiem, savukārt palielinātos atbalsta apjoms tiem lauksaimniekiem, kas tikai veic nepieciešamos pasākumus zemes uzturēšanai labā lauksaimniecības un vides stāvoklī.
Latvian	bauskasdzive.lv	2011/01/20	Plašāk par slēgšanai paredzētajām skolām laikraksta drukātajā versijā 26. janvārī.
Latvian	ziemellatvija.lv	2011/05/09	Kopš 2003. gada Valkas luterāņu draudze uztur ciešas attiecības ar Lindholmas draudzi Dānijā. Augustā 13 draudzes locekļi nu jau piekto reizi devās pie draugiem Dānijā.
Latvian	ziemellatvija.lv	2011/09/05	Tikai retais varētu nepiekrist, ka grundzāliešiem bija ekskluzīva iespēja turpat Vizlā apmeklēt draivinga jeb pajūgu braukšanas sacensības . Nekas tāds mūsu pusē līdz šim nav bijis. Atsauksmes no pasākuma labas. Jācer, ka nākotnē Smiltenes novadā kas tāds būs baudāms vēl un vēl.
Latvian	db.lv	2012/01/04	Jāvērš uzmanība arī uz faktu, ka kredītņēmēji nebūt nav vienīgā iedzīvotāju kategorija, par kuru īpašumiem valsts iestādēm tā īsti nojausmas nav, un kas var pilnīgā mierā neko nedeklarēt. Piemēram, iedomāsimies situāciju, ka pirmās Latvijas brīvvalsts laikā kāds vietējais iedzīvotājs par saprātīgu summu ir iegādājies Vilhelma Purvīša gleznu, piekāris mājās pie sienas, un tā tur ir izturējusi visus pārmaiņu laikus. Pašreiz šāda mākslas darba vērtība droši ir virs 10 tūkstošiem latu, bet kurš gan to zina, izņemot varbūt pašu īpašnieku? Līdzīga situācija ir ar dažādām vērtslietām un daudzām citām lietām.
Latvian	ziemellatvija.lv	2011/03/24	Daudzinātā vēja un saules enerģija nav īsta alternatīva kodolenerģijai, tā ir tikai neliela iespēja. Saules bateriju ražošana pati rada milzu dabas piesārņojumu. Vēja parki rada vibrācijas un šķaida gājputnu barus. Latvijas apstākļos lielu atspaidu var dot koģenerācijas stacijas, kurās izmantojama biomasa - sākot ar cūku mēsliem un beidzot ar miežabrāļa vai salmu granulām. Kā mēdz teikt, vajadzīga tikai politiskā griba.
Latvian	la.lv	2011/10/29	"""Šīs ziņas mums izsaukušas dziļu vilšanos, jo mēs gaidījām savu pirmo Indijas pieredzi tikpat lielā mērā, kā Jūs, draugi,"" teikts piektdienas vakarā izplatītajā ""Metallica"" paziņojumā."
Latvian	zz.lv	2008/04/25	Konkursā bija vērojami 17 dažādi priekšnesumi - klavierspēle, solodziedājumi, dejas, žonglēšana, pamatīgi skanīga bungu partija un citi. Katrs dalībnieks savas uzstāšanās laikā paguva izjust gan lielo skatuvi, gan skaļās skatītāju ovācijas.
Latvian	rv.lv	2011/01/29	Tā laika policijā vēl bija gadu desmitos ieaudzinātā disciplīna un inerce: aizstāvēt vājākos. Un jau pēc kāda laika bandas tika iznīdētas.
Latvian	diena.lv	2011/11/07	Žurnālā 5Diena atrodami interesantākie un aktuālākie nedēļas temati, komentāri, fotoreportāžas un dažādas recenzijas par kino, kultūras un citiem jaunumiem. 5Diena ir multimediāls produkts, kas nodrošina saturu arī video un audio formātos.
Latvian	rekurzeme.lv	2011/08/06	"""Novaja volna""! Pakomentē, lūdzu!"
Latvian	dzirkstele.lv	2011/10/31	"Spēles izskaņā FK ""Jelgava"" guva vēl vienus vārtus, un rezultātā - zaudējums ar 0:3."
Latvian	diena.lv	2011/11/03	"Sabiedriskās politikas centra Providus pētniece Iveta Kažoka uzsvēra, ka deputātiem vajadzētu atteikties vismaz no tās kompensācijas daļas, kas pārsniedz divarpus nedēļas, kamēr deputātiem vēl netika apstiprinātas pilnvaras. ""Es domāju, ka tā varētu būt saprātīgāka prakse, ka deputāts, ja viņš nokļūst atpakaļ Saeimā tādēļ, ka aizvieto kādu, kas ieņem ministra vietu, saņem to kompensāciju tikai par starpposmu, kurā viņš nav bijis Saeimā un vienlaikus nesaņem to pārējo daļu,"" sacīja I.Kažoka."
Latvian	rekurzeme.lv	2008/04/15	Cerot, ka šajā sanāksmē, kas notiks būvniecības ieceres publiskajā apspriešanā, piedalīsies ikviens, kam būs paužams argumentēts viedoklis par iecerēto būvniecību Grobiņas pilsētas vēsturiskajā centrā, vēlos arī paskaidrot, kādi ir iespējamie risinājumi šajā tik neviennozīmīgi vērtētajā jautājumā, un vērst ikviena uzmanību uz to, ka arī sabiedrības viedokļa uzklausīšanai ir sava kārtība.
Latvian	db.lv	2011/06/21	Jāatzīst, ka tik lielam optimismam tomēr nav vietas. Vispirms jau jāņem vērā, ka, sākoties vasaras sezonai, darbavietu skaits allaž ir pieaudzis. Tas izskaidrojams ar dažādiem sezonālajiem darbiem - ielu tirdzniecībā, lauksaimniecībā utt. Normālā situācijā tie būtu darbi, ko piedāvāt skolēniem vai pirmo kursu studentiem, kur vasaras periodā piepelnīties, nevis resurss, uz kā rēķina skaitīt, kā palielinās vai samazinās bezdarba līmenis valstī.
Latvian	diena.lv	2012/01/09	Varas kausu dīvainības
Latvian	bauskasdzive.lv	2011/02/21	Dārgāka ir palikusi arī kafija. «Par puskilograma kafijas paciņu, kas maksāja 3,99 latus, janvārī jau bija jāmaksā 4,85 lati. Turklāt kafijas ražotāji un piegādātāji jau ir brīdinājuši par iespējamo cenu kāpumu.
Latvian	dzirkstele.lv	2011/10/19	"Viņu piedāvātā cena - viena megavatstunda siltuma par 11 latiem. Tādējādi tā būtu alternatīva SIA ""Gulbenes energo"" līdzšinējam piedāvājumam. Saskaņā ar pašvaldībā apstiprinātajiem maksas pakalpojumiem Šķieneros iedzīvotājiem viena megavatstunda siltuma maksā 31,01 latus. Kā zināms, pagaidām pašvaldība ir starpniece šā pakalpojuma sniegšanā iedzīvotājiem."
Latvian	staburags.lv	2008/01/02	Godināt šos cilvēkus bija ieradušies ne tikai paši vēstuļu autori, bet arī viņu tuvinieki un kolēģi. Lielākā daļa no godinātajiem uzskata, ka neko īpašu nav paveikuši, tikai strādā savā izvēlētajā profesijā pēc labākās sirdsapziņas, neņemot vērā darbalaiku un nekādus citus ierobežojumus. Mūsu vidū ir enerģiski un radošām idejām bagāti cilvēki, tikai vai mums ikdienā atliek laika par viņiem padomāt? Mazzalves pamatskolas skolotāja Emīlija Varkale “Labajām zvaigznēm” vēlēja — turpināt iesākto, kvēlot ar spilgtu liesmu un darbā degt, bet nesadegt.
Latvian	la.lv	2010/09/30	"""Bankām jāievēro ""MasterCard"", ""VISA"" un citu karšu operatoru diktētie noteikumi, kas paredz atbloķēt rezervēto summu 2 – 4 nedēļās, ja šajā laikā maksājums nav apstiprināts,"" skaidro ""First Data"" izpilddirektore Baltijā Zanda Brīvule-Jansone. Viņa uzsver, ka šobrīd funkcionālās atšķirības starp kredītkartēm un debetkartēm ir gandrīz izzudušas. Norēķinoties klienta kontā jābūt pietiekami lielai pieejamajai summai, lai banka varētu garantēt pakalpojumu sniedzēja prasību. ""Ja viesnīca rezervēta internetā un slimības vai kādu citu iemeslu dēļ plānotajā ceļojumā nav iespējams doties, rezervācija nekavējoties jāatceļ, jāzvana savai bankai un jāvēršas tajā ar iesniegumu. Tā rezervētajai naudai iespējams piekļūt ātrāk,"" iesaka Z. Brīvule-Jansone."
Latvian	rekurzeme.lv	2011/03/04	Lembergs sarunās ar starptautiskajiem aizdevējiem būšot strikts jautājumā par pensiju samazināšanu.
Latvian	la.lv	2011/12/04	"Sanākušie turēja rokās lielu plakātu ar uzrakstu ""Paldies"", bet kādu citu plakātu rotāja melnbaltas Dūklava un premjera Valda Dombrovska (V) fotogrāfijas ar lielu uzrakstu ""Spēks ar saprātīgiem lēmumiem""."
Latvian	bdaugava.lv	2011/12/17	— Man tas bija izaicinājums, jo es pirmo reizi vadīju šādu projektu. Sarunu labais rezultāts bija atkarīgs arī no veiksmīgas diskusiju vadīšanas, ko īstenoja filozofs Atis Zakatistovs. Atsaucība bija liela, īpaši dedzīgi sarunās iesaistījās 7. klases audzēkņi. Mūsu skolā šī ir pirmā ģimeņu balva skolotājam, bet Rīgā šāda tradīcija ir jau septīto gadu un tur ir tituls «Jēdzīgākais Rīgas skolotājs!» — tā I. Studāne.
Latvian	diena.lv	2011/06/22	"2009.gada 12.martā Plaude-Rēlingere atsavinājusi viņai piederošās SIA ""IPP"" kapitāldaļas 2000 latu vērtībā citai fiziskai personai, 2009.gada 20.martā viņa atsavinājusi savas SIA ""Imposerviss"" kapitāldaļas 1020 latu vērtībā ""Kolonna Holding"" un kādai fiziskai personai, savukārt 2010.gada 8.jūnijā Plaude-Rēlingere, nodrošinot trešo personu saistības, ir apgrūtinājusi ar hipotēku par labu ""Latvijas pasta banka"" viņai piederošo nekustamo īpašumu Valmierā."
Latvian	la.lv	2011/10/28	Gājiens beigsies pie Rolanda pieminekļa Rātslaukumā plkst.20.
Latvian	zz.lv	2008/03/14	«Noskaņojums bija tāds, ka nemaz nevar iet pa ielu, jo pēkšņi var pie galda nosēsties trīs lēmēji un izlidināt laukā. Partija veidojas no apakšas uz augšu, nevis otrādi. Bet kur paliek pats partijas princips?» retoriski jautā docents un tūlīt par norāda arī uz diskusijas trūkumu politiskā spēka iekšienē.
Latvian	ziemellatvija.lv	2009/06/04	Čiepiņas draugi varētu būt gan bērni, gan gados vecāki cilvēki, jo pēc pastaigām viņa laiku labprātāk pavada klēpī. Pagaidām gan kucīte ļoti baidās no straujām kustībām.
Latvian	ziemellatvija.lv	2008/11/19	Ir piedāvāti vairāki atbilžu varianti par darbībām, kas būtu jāveic postījumu samazināšanai un labākas sadarbības izveidošanai ar mednieku kolektīviem. Sīkāku informāciju var iegūt, rakstot uz e-pastas adresi - ineta.eriksone@sigulda.lv.
Latvian	ziemellatvija.lv	2011/02/15	Pieaugušo studiju vada pedagoģe Gunda Sīmane. Viņu darbus papildina sestkursnieku radītās krāsu mandalas (simetriski zīmējumi), kas tapušas kompozīcijas nodarbībā. Studistes ir darinājušas rotas, apgleznojušas porcelāna traukus par godu Valentīna dienai. Rotas ir tapušas, sākot no septembra līdz pat pēdējām dienām.
Latvian	bauskasdzive.lv	2011/06/04	Arī 1973. gadā dzimušam vīrietim, kurš Iecavā dzīvo bez Latvijas teritorijā deklarētas dzīvesvietas, 5. aprīlī tika sastādīts administratīvo pārkāpumu protokols,skaidro Ieva Sietniece, Valsts policijas Jelgavas reģiona pārvaldes priekšnieka palīdze.
Latvian	ziemellatvija.lv	2008/03/13	"Smilteniete stāsta, ka šajā reizē bijuši ļoti daudz jaunieši un tas ir pozitīvi. ""Vienīgi viņiem vajadzētu apsvērt to, vai ir spējīgi nodot noteikto asiņu daudzumu, jo nav nozīmes atnākt un mocīties,"" domā A. Blanka."
Latvian	zz.lv	2010/09/14	Pārtikas banka «Paēdušai Latvijai» ir labdarības portāla Ziedot.lv projekts, kas sniedz atbalstu krīzes skarto ģimeņu nodrošināšanā ar pārtiku. Palīdzība galvenokārt domāta bezdarba un ekonomiskās krīzes skartām ģimenēm ar bērniem, kā arī bezdarbniekiem, kam beidzas pabalsta saņemšanas laiks, bet darbs objektīvu iemeslu dēļ vēl nav atrasts.
